arrival_date_year,adults,children,is_repeated_guest,total_of_special_requests,adr,hotel,lead_time,is_canceled,previous_cancellations,booking_changes,required_car_parking_spaces
2017,1,0.0,0,2,150.0,0,0,0,0,0,0
2016,2,1.0,0,1,61.88,1,3,0,0,0,0
2016,3,0.0,0,2,114.0,0,55,0,0,0,0
2017,2,0.0,0,3,137.7,0,187,1,0,0,0
2016,2,0.0,0,0,47.0,1,78,0,0,4,0
2017,2,0.0,0,1,121.0,1,353,0,0,0,0
2017,1,0.0,0,0,170.0,0,8,0,0,0,0
2016,2,0.0,0,3,67.8,1,52,0,0,0,0
2016,1,0.0,0,0,143.0,0,3,0,0,1,0
2016,3,0.0,0,2,147.0,0,28,1,0,0,0
2017,2,0.0,0,1,112.5,1,176,0,0,0,0
2017,1,0.0,1,0,110.0,0,7,0,1,0,0
2016,2,0.0,0,1,45.0,1,1,0,0,0,0
2017,2,0.0,0,0,74.03,1,201,1,0,0,0
2017,2,0.0,0,1,141.3,0,141,1,0,0,0
2017,2,0.0,0,2,37.8,1,135,1,0,0,0
2017,0,0.0,1,3,0.0,0,0,0,0,0,0
2017,2,0.0,0,1,78.23,1,42,0,0,0,0
2016,1,0.0,0,0,92.65,0,7,1,0,0,0
2017,2,0.0,0,1,157.5,1,9,0,0,0,0
2016,2,0.0,0,1,98.75,1,121,0,0,0,0
2017,2,0.0,0,1,140.0,0,16,1,0,0,0
2017,3,0.0,0,0,125.8,0,38,1,0,0,0
2015,2,0.0,0,0,93.21,1,104,0,0,0,0
2017,2,0.0,0,0,138.5,0,27,0,0,0,0
2016,1,0.0,0,0,56.0,1,5,0,0,0,1
2015,2,0.0,0,1,43.12,1,70,0,0,0,0
2017,2,0.0,0,1,60.98,1,121,0,0,0,1
2017,2,0.0,0,1,96.0,0,55,0,0,1,0
2015,1,0.0,0,0,170.0,0,18,0,0,1,0
2015,2,0.0,0,0,67.0,1,4,0,0,1,0
2017,2,0.0,0,0,75.0,1,46,1,0,0,0
2016,2,0.0,0,0,63.75,0,73,0,0,0,0
2016,2,0.0,0,2,202.0,1,83,0,0,1,0
2016,1,1.0,0,1,162.0,1,107,0,0,2,0
2015,2,0.0,0,0,62.8,0,281,1,1,0,0
2017,1,0.0,0,0,115.0,0,7,0,0,0,0
2015,2,0.0,0,0,62.0,0,2,1,0,0,0
2016,1,0.0,0,0,40.0,1,0,0,0,1,0
2015,3,0.0,0,2,119.81,1,51,0,0,0,0
2016,2,0.0,0,0,152.8,0,34,0,0,2,0
2017,2,0.0,0,3,108.0,0,10,0,0,0,0
2016,2,0.0,0,0,141.0,1,67,1,0,0,0
2016,2,0.0,0,1,85.5,0,150,1,0,0,0
2016,1,0.0,0,0,55.0,1,16,0,0,1,0
2017,2,0.0,0,0,75.0,0,76,0,0,0,0
2016,2,0.0,0,0,189.0,1,91,1,0,0,0
2015,1,0.0,0,1,0.0,0,0,0,0,0,0
2016,2,0.0,0,1,112.2,1,259,0,0,2,0
2016,2,0.0,0,0,96.3,0,134,0,0,0,0
2017,2,0.0,0,1,74.25,1,322,0,0,1,0
2017,2,0.0,0,0,83.3,0,51,0,0,0,0
2015,2,0.0,0,2,160.98,1,69,0,0,0,0
2017,2,0.0,0,0,83.3,0,8,1,0,0,0
2017,1,0.0,0,0,74.8,0,52,1,0,1,0
2017,1,0.0,1,0,35.0,1,2,0,0,0,0
2015,2,0.0,0,0,126.0,0,17,0,0,0,0
2016,2,0.0,0,1,99.4,0,47,0,0,0,1
2017,2,0.0,0,1,54.21,0,6,0,0,0,0
2017,2,1.0,0,0,94.2,0,95,0,0,0,0
2016,2,0.0,0,0,94.5,0,119,1,0,0,0
2016,2,0.0,0,0,128.0,1,200,0,0,0,0
2016,2,0.0,0,0,81.9,0,39,0,0,0,0
2017,2,0.0,0,0,89.1,0,258,1,0,0,0
2015,1,0.0,0,0,18.5,1,62,0,0,0,0
2017,1,0.0,1,0,144.0,0,2,0,0,2,0
2016,1,0.0,0,0,44.36,1,339,0,0,1,0
2015,2,0.0,0,0,62.0,0,19,0,0,0,0
2017,2,0.0,0,1,138.38,1,270,1,0,0,0
2016,1,0.0,0,0,65.0,0,0,0,0,1,0
2015,2,0.0,0,2,39.68,1,55,0,0,1,0
2016,2,2.0,0,0,132.5,1,12,0,0,0,0
2017,2,0.0,0,2,68.61,0,238,0,0,0,0
2016,2,0.0,0,0,122.4,0,128,1,0,0,0
2015,2,0.0,0,1,98.0,1,14,0,0,0,0
2017,2,0.0,0,1,109.0,0,28,1,0,0,0
2017,2,2.0,0,2,179.1,0,331,0,0,0,0
2015,2,0.0,0,0,80.0,1,222,0,0,0,0
2016,1,0.0,0,0,43.0,1,0,0,0,0,0
2017,2,0.0,0,0,63.0,1,102,1,0,0,0
2017,2,0.0,0,0,66.0,1,26,0,0,0,0
2016,3,0.0,0,0,142.2,0,76,0,0,0,0
2017,2,0.0,0,1,80.0,0,24,0,0,0,0
2016,2,1.0,0,2,148.91,0,52,1,0,0,0
2016,2,0.0,0,1,151.0,0,20,0,0,0,0
2017,2,0.0,0,0,60.0,1,57,1,0,0,0
2017,2,0.0,0,0,75.0,0,36,0,0,1,0
2016,2,0.0,0,0,89.0,1,0,1,0,0,0
2017,2,0.0,0,2,162.0,1,166,0,0,0,0
2016,2,0.0,0,2,99.0,0,33,0,0,0,0
2015,2,0.0,0,0,108.0,0,72,1,0,0,0
2017,2,0.0,0,1,100.7,0,44,0,0,0,0
2015,1,0.0,0,0,36.25,0,9,0,0,0,0
2015,1,0.0,0,0,55.0,0,6,0,0,0,0
2017,2,2.0,0,1,250.0,1,81,0,0,0,0
2016,2,0.0,0,0,116.95,0,133,1,0,0,0
2017,3,0.0,0,3,194.06,0,76,1,0,0,0
2017,2,0.0,0,1,55.0,1,15,0,0,0,1
2015,2,0.0,0,0,62.0,0,55,0,0,0,0
2017,2,0.0,0,1,122.5,1,1,0,0,0,0
2017,2,0.0,0,0,100.0,0,3,0,0,1,0
2016,1,0.0,0,0,40.0,1,0,1,0,0,0
2015,2,0.0,0,1,45.0,1,111,1,0,0,0
2016,2,1.0,0,1,122.25,0,180,0,0,0,0
2016,2,0.0,0,0,65.0,0,2,0,0,0,1
2016,2,0.0,0,1,68.07,0,34,0,0,0,0
2016,2,1.0,0,1,114.75,0,185,0,0,0,0
2017,1,0.0,1,2,65.0,0,3,0,0,0,0
2016,2,0.0,0,0,82.0,0,2,0,0,0,0
2016,2,0.0,0,0,219.0,1,23,1,0,0,0
2017,1,0.0,1,2,80.0,0,4,0,0,0,0
2016,2,0.0,0,0,124.82,1,3,0,0,0,1
2015,2,0.0,0,0,85.0,0,0,0,0,0,0
2015,3,0.0,0,1,201.0,1,116,0,0,0,1
2017,2,0.0,0,0,79.5,0,18,0,0,0,0
2017,1,0.0,0,0,58.0,1,312,0,0,1,0
2016,2,0.0,0,0,127.3,1,73,0,0,0,0
2017,2,0.0,0,0,79.2,0,68,0,0,0,0
2015,1,0.0,0,0,97.0,0,6,0,0,0,0
2016,2,0.0,0,1,117.91,0,138,1,0,0,0
2016,2,0.0,0,2,48.0,1,0,0,0,0,0
2015,2,0.0,0,0,60.0,0,37,0,0,0,0
2017,2,0.0,0,0,150.0,0,1,0,0,0,0
2015,2,0.0,0,0,30.0,1,3,0,0,0,0
2017,2,0.0,0,1,77.0,1,37,1,0,0,0
2017,2,0.0,0,0,188.0,1,0,0,0,1,1
2017,2,0.0,0,0,141.3,0,153,0,0,0,0
2016,2,0.0,0,0,110.97,0,105,0,0,0,0
2016,2,0.0,0,0,74.83,0,59,0,0,0,0
2016,2,0.0,0,1,86.0,1,14,0,0,0,1
2015,2,0.0,0,0,136.0,0,7,0,0,0,0
2017,2,0.0,0,0,64.28,1,201,0,0,0,0
2016,1,0.0,0,3,104.4,0,165,0,0,2,0
2016,2,0.0,0,0,75.0,0,418,1,0,0,0
2017,2,0.0,0,1,125.0,0,96,1,0,0,0
2017,2,2.0,0,0,155.0,1,136,1,0,0,0
2016,2,0.0,0,1,183.0,0,35,0,0,0,0
2016,2,0.0,0,0,75.51,0,4,0,0,0,0
2016,3,0.0,0,2,162.0,0,128,0,0,0,0
2015,2,0.0,0,2,136.14,0,10,1,0,0,0
2017,1,0.0,1,4,61.5,1,125,0,4,2,0
2017,2,0.0,0,1,126.0,1,17,0,0,0,0
2017,2,0.0,0,0,8.0,1,0,1,0,0,0
2017,2,0.0,0,0,100.3,0,44,0,0,0,0
2017,2,2.0,0,1,130.0,1,16,1,0,2,0
2016,3,0.0,0,0,137.7,0,55,1,0,0,0
2016,2,0.0,0,0,65.0,0,286,1,0,0,0
2015,2,0.0,0,1,110.7,1,181,0,0,0,0
2016,2,0.0,0,1,75.0,0,80,0,0,0,0
2016,2,0.0,0,1,145.2,0,43,0,0,0,0
2015,1,0.0,0,0,65.0,0,1,0,0,0,0
2017,2,0.0,0,1,38.04,1,78,0,0,0,0
2016,2,0.0,0,1,159.0,0,1,0,0,0,0
2017,2,0.0,0,0,92.4,0,61,0,0,0,0
2017,3,0.0,0,0,189.0,0,91,0,0,0,0
2017,2,0.0,0,2,82.5,1,116,0,0,0,0
2016,2,0.0,0,0,81.95,0,92,0,0,1,0
2016,1,0.0,0,0,67.0,0,11,0,0,0,0
2016,2,0.0,0,1,68.07,0,281,0,0,0,0
2015,1,0.0,0,0,84.0,0,219,0,0,1,0
2017,2,0.0,0,0,80.0,1,0,0,0,0,0
2017,2,0.0,0,1,44.97,1,149,0,0,0,0
2016,2,0.0,0,1,88.5,0,211,0,0,2,0
2016,1,0.0,1,0,84.0,0,0,0,0,0,0
2017,2,0.0,0,0,97.5,0,29,1,0,0,0
2017,2,0.0,0,3,78.0,1,19,1,0,0,0
2016,2,0.0,0,2,148.0,0,9,0,0,2,0
2016,2,0.0,0,0,90.95,0,193,0,0,0,0
2016,2,0.0,0,2,101.0,0,38,1,0,0,0
2017,2,0.0,0,1,88.4,0,58,0,0,0,0
2016,2,0.0,0,0,59.5,0,131,0,0,0,0
2016,2,0.0,0,2,79.2,0,53,0,0,0,0
2017,2,0.0,0,2,184.73,1,239,0,0,0,0
2015,2,0.0,0,1,125.89,1,75,0,0,0,0
2016,2,0.0,0,1,80.0,1,2,0,0,0,0
2015,2,0.0,0,2,97.02,0,14,0,0,0,0
2015,2,0.0,0,0,49.4,1,12,0,0,0,0
2016,2,0.0,0,0,80.0,1,22,1,0,2,0
2016,2,0.0,0,0,104.0,0,55,1,0,0,0
2016,2,2.0,0,0,230.0,0,12,0,0,1,0
2016,2,0.0,0,1,103.5,0,122,0,0,0,0
2016,2,1.0,0,0,145.25,0,4,1,0,0,0
2016,2,0.0,0,1,103.0,0,8,0,0,1,0
2016,2,1.0,0,2,170.0,0,8,0,0,2,0
2016,2,0.0,0,0,83.48,0,64,0,0,2,0
2017,2,0.0,0,0,93.0,1,45,1,0,0,0
2015,2,0.0,0,2,186.67,0,10,0,0,0,0
2017,2,2.0,0,0,227.8,1,343,1,0,0,0
2017,1,0.0,0,0,110.7,0,4,1,0,0,0
2016,2,0.0,0,2,108.86,1,124,0,0,0,0
2016,1,0.0,0,0,78.0,0,4,0,0,0,0
2017,3,0.0,0,0,151.2,0,88,0,0,0,0
2016,2,0.0,0,0,63.75,0,99,0,0,0,0
2017,1,0.0,0,1,0.0,1,4,0,0,0,0
2016,2,0.0,0,0,167.21,1,14,0,0,0,0
2016,2,0.0,0,3,52.27,1,77,0,0,0,0
2017,2,0.0,0,1,126.0,0,85,0,0,0,0
2016,3,0.0,0,0,187.5,0,0,1,0,0,0
2016,1,0.0,0,1,34.4,1,21,0,0,1,0
2016,2,2.0,0,0,158.95,0,195,1,0,0,0
2016,1,0.0,0,1,44.88,1,17,1,1,2,0
2017,2,0.0,0,0,144.0,0,77,1,0,0,0
2017,1,0.0,0,1,108.0,0,18,0,0,0,0
2017,1,0.0,0,0,143.33,0,28,0,0,0,0
2017,2,0.0,0,0,122.1,0,198,1,0,0,0
2015,1,0.0,0,0,60.0,1,292,0,0,2,0
2017,2,0.0,0,1,112.67,0,409,0,0,0,0
2016,2,0.0,0,0,127.93,0,94,1,0,0,0
2016,2,0.0,0,0,98.1,0,30,1,0,0,0
2016,2,0.0,0,1,76.5,0,76,0,0,0,0
2016,1,0.0,0,1,120.0,0,180,0,0,1,0
2016,2,0.0,0,1,132.45,0,60,1,0,0,0
2016,2,0.0,0,0,29.0,1,0,0,0,0,0
2017,2,0.0,0,1,89.1,0,278,0,0,0,0
2016,2,0.0,0,1,58.0,1,97,0,0,1,1
2016,2,0.0,0,1,76.29,0,17,1,0,0,0
2017,2,2.0,0,0,174.0,0,135,1,0,0,0
2017,2,0.0,0,1,89.1,0,288,1,0,0,0
2015,2,0.0,0,0,41.43,0,28,0,0,0,0
2015,2,0.0,0,1,63.33,1,9,0,0,0,0
2016,1,0.0,0,1,115.0,1,25,0,0,0,0
2015,2,0.0,0,1,101.5,1,4,0,0,0,0
2016,1,0.0,0,0,58.95,1,278,0,0,1,0
2017,2,0.0,0,1,80.1,0,130,0,0,0,0
2017,2,0.0,0,1,72.07,0,55,0,0,0,0
2016,2,0.0,0,1,58.0,1,10,0,0,0,0
2017,2,0.0,0,1,200.0,1,173,1,0,0,0
2017,1,0.0,0,0,59.0,0,629,1,0,0,0
2016,2,0.0,0,0,114.3,0,53,0,0,0,0
2016,3,0.0,0,1,126.0,0,65,0,0,0,0
2016,2,0.0,0,3,64.9,1,174,0,0,0,0
2015,2,0.0,0,1,94.5,0,47,0,0,0,0
2017,2,0.0,0,0,127.0,1,16,0,0,0,1
2017,2,0.0,0,1,84.6,1,219,1,0,0,0
2015,2,0.0,0,2,153.0,1,7,0,0,0,0
2016,2,0.0,0,2,73.0,1,122,1,0,0,0
2015,2,0.0,0,1,81.75,0,23,0,0,2,0
2017,2,1.0,0,1,129.96,0,52,0,0,0,0
2016,2,0.0,0,0,120.0,0,193,1,0,0,0
2015,2,0.0,0,0,58.95,1,344,1,0,0,0
2016,2,0.0,0,0,95.0,0,17,0,0,0,0
2017,2,0.0,0,2,238.57,1,154,1,0,0,0
2017,2,0.0,0,1,117.0,0,204,0,0,0,0
2016,3,0.0,0,0,145.93,0,73,1,0,0,0
2016,2,0.0,0,0,98.4,1,154,0,0,0,1
2016,2,0.0,0,0,126.0,1,208,0,0,2,0
2017,2,0.0,0,3,98.1,0,34,0,0,0,0
2017,1,0.0,0,2,76.0,1,98,1,0,0,0
2017,2,1.0,1,0,118.0,0,0,0,0,1,0
2016,2,0.0,0,0,100.0,0,192,0,0,1,0
2017,2,0.0,0,0,85.0,0,98,0,0,0,0
2016,2,0.0,0,0,119.85,0,49,1,0,0,0
2016,1,0.0,0,0,30.0,1,12,0,0,0,0
2017,3,0.0,0,1,166.0,0,180,0,0,1,0
2016,2,0.0,0,1,97.0,0,61,0,0,0,1
2016,1,0.0,0,0,33.15,1,16,0,0,0,0
2016,2,0.0,0,0,85.0,0,71,0,0,0,0
2017,2,0.0,0,1,82.0,1,61,0,0,1,1
2017,2,0.0,0,1,48.0,1,7,0,0,0,2
2017,2,0.0,0,0,147.86,0,39,1,0,0,0
2016,2,0.0,0,0,69.0,1,223,0,0,1,1
2016,3,0.0,0,0,168.3,0,85,1,0,0,0
2016,2,0.0,0,1,160.0,0,9,0,0,0,0
2016,2,0.0,0,0,87.55,0,124,1,0,0,0
2016,1,0.0,0,0,89.0,1,211,1,0,0,0
2017,2,0.0,0,1,129.6,0,123,0,0,0,0
2015,2,0.0,0,0,26.0,1,0,0,0,0,1
2015,2,0.0,0,0,185.0,1,4,1,0,0,0
2016,2,0.0,0,0,111.0,0,16,1,0,0,0
2016,2,0.0,0,2,89.0,1,56,0,0,0,0
2017,2,0.0,0,1,177.5,1,206,0,0,0,0
2016,2,0.0,0,0,116.0,0,0,1,0,0,0
2015,2,0.0,0,1,87.33,1,77,1,0,0,0
2016,2,0.0,0,0,67.52,0,22,0,0,0,0
2017,2,0.0,0,1,81.0,1,5,0,0,0,0
2015,0,0.0,0,0,0.0,0,64,0,0,2,0
2016,1,0.0,0,1,111.3,0,76,1,0,0,0
2016,2,0.0,0,0,80.75,0,97,0,0,1,0
2016,2,0.0,0,1,88.0,0,36,0,0,0,0
2017,2,0.0,0,2,88.33,0,31,0,0,0,0
2015,2,0.0,0,0,69.0,0,5,0,0,0,0
2015,2,0.0,0,0,91.77,1,356,0,0,0,0
2016,1,0.0,0,0,71.0,0,151,0,0,3,0
2017,2,0.0,0,0,111.8,1,18,0,0,2,0
2017,1,0.0,0,0,55.0,1,3,0,0,0,0
2015,2,0.0,0,2,87.0,0,47,0,0,1,0
2016,3,1.0,0,0,110.75,1,178,1,0,0,0
2016,1,0.0,1,1,68.0,0,6,0,2,0,1
2016,2,0.0,0,2,117.5,0,16,1,0,0,0
2016,2,0.0,0,0,129.0,0,5,0,0,0,0
2016,1,0.0,0,0,110.0,0,10,1,0,0,0
2017,2,0.0,0,3,125.0,0,132,0,0,1,0
2016,2,3.0,0,0,88.0,1,29,0,0,0,0
2017,2,0.0,0,0,68.0,0,7,1,0,0,0
2016,2,0.0,0,0,95.24,0,80,0,0,0,0
2017,2,0.0,0,2,56.0,1,27,0,0,0,0
2016,2,0.0,0,0,119.28,0,153,1,0,1,0
2015,1,0.0,0,0,36.0,1,38,1,0,3,0
2017,1,0.0,1,1,65.0,0,4,0,1,0,0
2015,2,0.0,0,1,151.23,1,54,0,0,0,0
2016,2,0.0,0,1,140.0,1,244,1,0,1,0
2016,1,0.0,0,0,75.0,0,215,0,0,0,0
2016,2,0.0,0,0,40.0,1,78,1,0,3,0
2015,2,0.0,0,0,114.0,0,0,0,0,0,0
2016,1,0.0,0,0,137.67,0,11,1,0,0,0
2017,1,0.0,0,2,80.1,1,270,0,0,0,0
2017,3,0.0,0,2,216.0,0,59,0,0,0,0
2017,2,0.0,0,1,74.25,1,320,1,0,0,0
2016,2,0.0,0,0,65.0,1,27,1,0,0,0
2016,2,0.0,0,0,118.8,0,58,1,0,0,0
2016,3,0.0,0,0,123.0,0,192,0,0,3,0
2016,2,0.0,0,1,141.0,1,24,1,0,1,0
2015,2,0.0,0,1,94.5,0,32,1,0,0,0
2016,1,0.0,0,0,85.0,0,89,0,0,1,0
2015,2,0.0,0,2,123.0,0,15,1,0,0,0
2016,2,0.0,0,2,65.7,1,235,0,0,0,0
2017,3,0.0,0,1,119.0,0,108,0,0,0,0
2015,2,0.0,0,2,123.0,1,50,0,0,0,0
2016,2,0.0,0,2,72.0,1,225,1,0,0,0
2016,1,0.0,0,1,66.22,0,7,0,0,0,0
2017,1,0.0,1,0,75.0,1,0,0,1,0,0
2015,2,0.0,0,1,176.75,1,16,0,0,0,0
2015,2,2.0,0,0,153.0,1,48,1,0,0,0
2017,2,0.0,0,1,261.0,1,21,0,0,0,1
2015,2,2.0,0,2,224.5,0,4,1,1,0,0
2017,2,1.0,0,2,148.5,0,83,0,0,0,1
2017,2,0.0,0,0,130.5,0,153,1,0,0,0
2017,2,1.0,0,1,164.4,1,132,0,0,1,0
2017,2,0.0,0,1,79.5,0,24,0,0,0,0
2017,1,0.0,0,0,160.0,0,120,1,0,0,0
2016,2,0.0,0,0,193.67,1,0,0,0,0,0
2017,2,0.0,0,2,80.0,0,29,0,0,0,0
2015,2,0.0,0,0,82.25,0,5,0,0,0,0
2016,2,0.0,0,0,90.8,1,232,0,0,0,0
2016,2,2.0,0,0,183.3,0,89,1,0,0,0
2016,2,0.0,0,3,104.55,1,205,0,0,0,0
2017,1,1.0,0,0,106.0,1,158,0,0,4,0
2017,2,0.0,0,0,164.7,0,158,1,0,0,0
2017,2,0.0,0,2,48.0,1,64,1,0,0,0
2017,2,0.0,0,0,163.0,1,62,1,0,0,0
2016,3,0.0,0,0,151.0,1,93,1,0,3,0
2016,2,0.0,0,0,57.6,1,124,0,0,0,0
2016,2,0.0,0,0,71.0,1,0,0,0,0,1
2016,1,0.0,0,2,88.4,0,38,0,0,0,0
2015,2,0.0,0,1,50.0,1,0,0,0,0,0
2017,1,0.0,0,1,128.83,0,172,1,0,0,0
2017,2,0.0,0,0,75.0,1,126,0,0,0,1
2016,2,0.0,0,1,135.9,0,68,0,0,1,1
2015,2,0.0,0,1,83.0,1,1,0,0,0,1
2016,2,0.0,0,1,95.4,0,190,1,0,1,0
2016,2,0.0,0,0,40.67,0,114,0,0,0,0
2016,2,0.0,0,0,48.0,1,65,1,0,0,0
2016,1,0.0,0,0,121.0,0,4,0,0,0,0
2015,2,0.0,0,2,93.5,0,175,0,0,0,0
2017,2,0.0,0,0,88.0,0,1,0,0,0,0
2016,1,0.0,0,1,97.0,0,9,0,0,0,0
2017,2,0.0,0,1,157.5,1,0,0,0,0,0
2016,2,0.0,0,3,135.0,0,11,0,0,1,0
2016,2,0.0,0,1,70.0,0,15,0,0,0,0
2016,2,1.0,0,0,93.03,0,237,1,0,2,0
2016,1,0.0,0,0,50.0,1,236,0,0,1,0
2017,2,0.0,0,1,108.0,0,26,0,0,0,0
2016,1,0.0,0,0,82.0,0,0,0,0,0,0
2016,2,0.0,0,0,98.0,0,9,0,0,0,0
2016,2,0.0,0,0,60.0,1,35,1,0,0,0
2017,2,0.0,0,0,75.0,0,105,0,0,0,0
2016,2,0.0,0,0,95.81,0,121,0,0,0,0
2016,2,0.0,0,0,87.5,1,206,0,0,0,0
2016,2,0.0,0,3,125.1,0,85,0,0,0,1
2016,2,0.0,0,0,75.0,0,57,0,0,0,0
2017,3,0.0,0,1,234.0,0,68,0,0,0,0
2016,1,0.0,0,0,130.0,0,64,0,0,0,0
2015,2,0.0,0,0,79.5,1,88,0,0,1,0
2017,2,0.0,0,1,160.0,0,48,0,0,0,0
2016,2,0.0,0,0,99.45,0,165,1,0,0,0
2017,2,0.0,0,2,97.2,0,124,0,0,0,0
2016,2,0.0,0,3,105.52,0,155,0,0,1,0
2017,2,0.0,0,2,86.13,1,348,0,0,0,0
2015,2,0.0,0,3,124.0,0,12,0,0,0,0
2017,2,0.0,0,1,84.0,1,126,0,0,0,1
2016,1,0.0,0,1,94.5,0,35,0,0,0,0
2017,2,0.0,0,0,141.0,1,161,0,0,0,0
2017,1,0.0,0,1,96.8,0,137,0,0,0,0
2017,2,0.0,0,1,37.44,1,140,1,0,0,0
2017,1,0.0,0,0,35.0,1,0,0,0,0,1
2017,2,0.0,0,1,71.4,0,25,0,0,0,0
2015,1,0.0,0,0,87.0,0,74,0,0,1,0
2017,2,0.0,0,1,190.18,1,192,1,0,0,0
2016,2,0.0,0,0,85.0,0,35,0,0,0,0
2017,2,0.0,0,0,62.0,0,615,1,0,0,0
2017,1,0.0,0,0,125.0,0,15,0,0,1,0
2016,2,0.0,0,1,82.45,0,71,0,0,0,0
2015,2,0.0,0,1,127.26,1,74,0,0,0,0
2015,1,0.0,0,1,110.0,1,46,0,0,1,0
2016,2,0.0,0,0,74.43,1,79,0,0,0,0
2015,2,0.0,0,1,157.0,1,68,0,0,0,0
2017,2,0.0,0,1,80.1,0,194,0,0,0,0
2016,2,2.0,0,0,125.0,1,36,1,0,0,0
2016,2,0.0,0,1,32.23,1,214,1,0,0,0
2017,2,0.0,0,1,101.38,0,203,0,0,0,0
2017,2,0.0,0,1,105.0,1,1,0,0,0,0
2017,2,0.0,0,0,79.2,0,46,0,0,0,0
2015,2,0.0,0,1,44.18,1,62,0,0,0,0
2015,1,0.0,0,0,79.11,0,33,1,0,0,0
2016,2,0.0,0,1,66.49,0,109,0,0,0,0
2016,2,0.0,0,0,80.0,0,0,0,0,0,0
2016,2,0.0,0,0,117.0,0,291,0,0,0,0
2016,2,0.0,0,0,45.0,1,8,0,0,1,0
2016,2,0.0,0,0,125.55,0,46,1,0,0,0
2015,1,0.0,0,0,25.0,1,1,0,0,1,0
2016,2,0.0,0,1,65.0,1,7,0,0,0,0
2017,2,0.0,0,1,70.0,1,0,0,0,0,0
2016,2,0.0,0,1,126.9,0,90,0,0,0,1
2016,2,0.0,0,0,168.33,1,34,0,0,0,1
2016,2,0.0,0,0,90.0,1,9,0,0,0,0
2016,2,2.0,0,2,166.14,1,172,0,0,0,0
2017,3,0.0,0,1,142.5,1,176,0,0,0,0
2016,2,0.0,0,0,166.0,1,144,1,0,0,0
2016,2,0.0,0,1,72.75,0,50,0,0,0,0
2017,1,0.0,0,1,252.0,1,145,1,0,0,0
2016,2,0.0,0,0,29.0,1,264,0,0,0,0
2016,2,0.0,0,0,182.0,1,209,1,0,0,0
2015,2,0.0,0,1,75.0,0,0,0,0,0,0
2016,2,0.0,0,1,146.92,0,51,0,0,0,0
2016,2,0.0,0,0,161.0,0,0,0,0,0,0
2017,2,2.0,0,1,250.5,0,164,0,0,3,0
2017,2,2.0,0,0,225.2,1,140,0,0,0,1
2017,2,0.0,0,1,130.0,0,42,0,0,0,0
2017,3,0.0,0,2,187.37,1,199,0,0,0,0
2015,1,0.0,0,0,46.0,1,2,0,0,0,1
2017,2,0.0,0,1,73.94,0,59,0,0,1,0
2017,2,0.0,0,0,159.0,0,84,0,0,0,0
2015,2,0.0,0,2,105.75,0,56,0,0,1,0
2016,1,0.0,0,2,99.5,0,4,0,0,0,0
2016,1,0.0,0,0,42.0,1,3,0,0,0,0
2016,1,0.0,0,0,119.07,0,81,1,0,0,0
2016,3,0.0,0,1,120.0,1,0,0,0,0,0
2016,2,0.0,0,1,115.33,1,32,0,0,0,0
2016,2,0.0,0,0,49.57,1,167,1,0,0,0
2015,1,0.0,0,2,115.0,0,1,0,0,0,0
2016,3,0.0,0,2,177.0,0,9,0,0,0,0
2016,2,0.0,0,0,163.8,0,27,1,0,0,0
2016,2,0.0,0,1,159.17,0,93,1,0,0,0
2016,2,0.0,0,1,63.0,1,27,0,0,0,0
2015,2,0.0,0,3,65.0,1,73,0,0,0,0
2017,1,0.0,0,2,0.0,1,5,0,0,1,0
2016,2,2.0,0,0,169.0,1,20,1,0,0,0
2017,2,0.0,0,0,37.0,1,8,1,0,5,0
2017,2,0.0,0,1,232.0,1,78,0,0,0,0
2016,2,0.0,0,2,104.55,0,141,0,0,0,0
2016,2,0.0,0,0,72.25,0,108,0,0,0,0
2016,2,0.0,0,2,169.0,0,19,0,0,0,0
2017,2,0.0,0,0,132.5,0,26,0,0,0,0
2015,2,0.0,0,2,124.0,0,11,0,0,0,0
2016,3,0.0,0,1,96.9,0,141,0,0,2,0
2017,2,0.0,0,0,86.7,1,328,0,0,0,0
2015,2,0.0,0,2,43.93,1,21,0,0,0,0
2015,2,0.0,0,0,145.0,1,53,0,0,0,0
2015,2,0.0,0,0,37.0,1,1,0,0,0,0
2015,2,0.0,0,1,65.0,0,221,0,0,0,0
2016,2,1.0,0,2,135.15,0,107,0,0,0,0
2016,2,0.0,0,0,99.45,0,156,0,0,0,0
2016,2,0.0,0,1,58.0,0,113,0,0,0,0
2017,2,0.0,0,1,170.0,0,53,0,0,0,0
2015,2,0.0,0,0,152.0,0,1,0,0,0,0
2015,2,0.0,0,0,65.0,0,193,1,0,0,0
2017,2,0.0,0,1,124.0,0,3,0,0,1,0
2015,1,0.0,0,2,42.3,1,197,1,0,0,0
2015,2,0.0,0,0,96.3,1,88,0,0,0,0
2016,2,0.0,0,0,75.6,1,12,0,0,0,0
2016,2,0.0,0,1,173.0,1,10,0,0,0,0
2016,2,0.0,0,0,126.9,0,33,1,0,0,0
2017,2,0.0,0,1,120.0,0,14,0,0,1,0
2017,2,2.0,0,1,168.3,0,7,1,0,0,0
2015,1,0.0,0,0,35.0,1,0,0,0,0,0
2015,2,0.0,0,1,90.95,0,13,0,0,0,0
2015,2,0.0,0,0,109.0,0,102,0,0,0,0
2016,2,0.0,0,0,79.2,0,59,1,0,0,0
2016,1,0.0,0,0,98.0,0,34,1,0,1,0
2016,1,0.0,1,0,65.0,0,91,0,1,1,0
